Brand,comments,,,
transworldhome,"Highly disappointed by Transworld Home Customer they never read your email properly and never respond with the proper answers i have asked a question ""if i wish to cancel how it will work?"" and they answered me that what is the reason for your cancellation. I have requested temporapy disconnection for 3 months on 9th April and they charged me till end of April as i have requested the disconnection in a mid of the month and now when i asked them to extend this 3 months more they said i have to pay the around 1 month 2700 and when i have asked them if i will cancel they are asking me that this cancellation requested will take effect from 31st of July which means again they are asking me to pay for the service which i will not use 🤬🤬 and they are fraud they even told me when i took connection that it is free but later they charged me extra for the cable and i have waisted many days making complaints for 400 to 500 rs but never get any result our of it !! POOR CUSTOMER SERVICE !!",,,
transworldhome,Zuhair Khan Apologies for the inconvenience. Please mention your customer ID so I can escalate the issue.,,,
transworldhome,Sadiq,,,
transworldhome,Only cable or with internet?,,,
transworldhome,Sufyan Khalid Internet is mandatory for this offer.,,,
transworldhome,Shahid Channa,,,
transworldhome,Waris Khan,,,
transworldhome,Peshawar me Available hai?,,,
transworldhome,"Almas Shah
Apologies but not available in Peshawar.",,,
transworldhome,Please can you share your tarrifs and packages details.,,,
transworldhome,Expand ur services to more cities,,,
transworldhome,Love thus service.,,,
transworldhome,Very good,,,
transworldhome,Is there any chance of offered services in Kabirwala city?,,,
transworldhome,Best service and good response time no doubt,,,
transworldhome,Very bad service like PTCL,,,
transworldhome,"Ali Bashir
Please mention your customer ID and someone from our support team will get back to you.",,,
transworldhome,"Transworld need to focus on network latency , network is not stable in Lahore , too many latency issues",,,
transworldhome,Apologies for the inconvenience. Please inbox us your details and we'll get it sorted.,,,
transworldhome,Also they should extend their services to other cities,,,
transworldhome,90ms ping different between StormFiber and Transworld Home on same server of CS GO in Australia. Transworld is on a higher side... previously Transworld on a lower side but it's been a month now that Transworld is way behind StormFiber.,,,
transworldhome,"pathetic ping, useless helpline and constant disconnections ...focus on improving your service instead of pointless social media advertisements",,,
transworldhome,"Zeerak Sikander
Apologies for the inconvenience. Please inbox us your issue along with your customer ID and we'll get it sorted.",,,
transworldhome,Happy father day.I love my dad and part of life strong true hero.,,,
transworldhome,"Happy father day
💞💞💞💞💞💞",,,
transworldhome,Fiber Optic Solutions Provider - Sun Telecom,,,
transworldhome,Plz expand your services to more cities,,,
transworldhome,Cards price list?,,,
transworldhome,💔,,,
transworldhome,Iptv box me applications install hoti hai like kodi player facebook wagera ?,,,
transworldhome,Is it available in E1 Johar Town?,,,
transworldhome,Iptv box me applications install hoti hai like kodi player facebook etc ?,,,
transworldhome,Plz expand your servicea to more cities,,,
transworldhome,"Transworld has no respect for their customers. CSD just keep on telling lies to customer.
I have been complaining for 10 days but still no response from feild staff. I ordered a new connection for my home with tv box. connection was installed on 9th June and after that I have called them several times wasting my mobille balance",,,
transworldhome,Call : 0300 0452479,,,
transworldhome,"20 mbps 3000+text
Total 3950/-",,,
transworldhome,How much charges ?,,,
transworldhome,Service available in multan,,,
transworldhome,"M Zafar Baloch
Apologies but currently we aren't available in the desired location.",,,
transworldhome,Installation RS Free,,,
transworldhome,Entertainment web portal?????,,,
transworldhome,Lower package kon sa hy,,,
transworldhome,Please come on Gulberg,,,
transworldhome,100mb required 0301-9081893,,,
transworldhome,YOUR SERVICE IN GARDEN EAST ?,,,
transworldhome,Apologies but currently we aren't available in the desired location. Hope to serve you soon!,,,
transworldhome,Best service no doubt,,,
transworldhome,"Atif Ikram
Thank you for the kind words!",,,
transworldhome,when is it gonna be in misrial road plzz resopnse???????,,,
transworldhome,"Our teams are working constantly to expand our coverage areas, but no ETA can be given at this time regarding availability.",,,
transworldhome,I have a 30mbps transworld connection but it gives a 1mbps download speed instead of the 3mbps it should be giving. And games lag a lot while playing online even though i have nat type 2. Previously experience was a lot better but for the past 2 months its been bad. Please fix this,,,
transworldhome,Could you first please stop overbilling your existing customers?,,,
transworldhome,Fariha Akhtar Mangi Please accept our sincerest apologies on the matter. Please mention your customer ID so that the issue can be further escalated to the relevant departments.,,,
transworldhome,So disappointed with your service its been 2 months my internet is not working,,,
transworldhome,Please send an email to csd@tes.com.pk from your registered email address or inbox us directly and we'll look into the matter.,,,
transworldhome,i did refer my cousin but it was told her this scheme has ended so keep it up with fake promotion,,,
transworldhome,"Atif Ikram
Apologies for the inconvenience! Please know this offer is still valid. If you have referred a connection, please send an email to csd@tes.com.pk and we'll help sort this out.",,,
transworldhome,Please extend your coverage to Phase 6 DHA Lahore so we may spread the news.,,,
transworldhome,Now days everyone having ping issue with transworld net not matter what game you are playing pubgm fortnite cod same ping but stable 150,,,
transworldhome,Process & price?,,,
transworldhome,i have made payment of 3 months advance and currently using 20mbps. so kindly convert my package as well. 210101747,,,
transworldhome,Asad Rizwan,,,
transworldhome,@ali Ali Amir,,,
transworldhome,how do we pay 3 months advance and in how much time will the connection be upgraded?,,,
transworldhome,"Hasnain Hanif
Please send an email to csd@tes.com.pk or inbox us for support regarding the offer.",,,
transworldhome,Yousuf Zeeshan,,,
transworldhome,"How,can we may in advance as your system is not accepting it",,,
transworldhome,"Taimoor Kazi
Please inbox us with your customer ID for support.",,,
transworldhome,Azhar Hassan Baqir Bangash Wajahat Ali,,,
transworldhome,Jhelum main available hai,,,
transworldhome,Haseeb Saad,,,
transworldhome,No customers support,,,
transworldhome,Bilal Sattar Allahwala apologies for the issue not being resolved. I have escalated the issue once more.,,,
transworldhome,hase,,,
transworldhome,Service in hyderabsd?,,,
transworldhome,Service in gulberg lahore?,,,
transworldhome,"- Orders with advance payment received shall be eligible for this offer
- This offer is applicable for Residential and Retail segments across Karachi, Lahore and Islamabad",,,
transworldhome,Is it available in Gurumandir karachi?,,,
transworldhome,Is it available in garden west karachi?,,,
transworldhome,Is it available in sector g-6 islamabad,,,
transworldhome,"Uzaer Abdullah
Apologies but we aren't currently available in the desired location. Hope to serve you soon!",,,
transworldhome,Please elaborate your charges Mohsin Jan Allawala,,,
transworldhome,(y),,,
transworldhome,Can you open your branch in Kasur?,,,
transworldhome,The prepaid service hai,,,
transworldhome,YOUR INTERNET SERVICES AVAILABLE IN GARDEN EAST KARACHI?,,,
transworldhome,Apologies but our services aren't available in the desired location.,,,
transworldhome,Hammad Aftab,,,
transworldhome,180ms ping always. Lololololololol thats your definition of 'low ping',,,
transworldhome,150 ping is not a lower ping 😡🤬,,,
transworldhome,Yes i have 190 ping perfect 👌,,,
transworldhome,Perfect,,,
transworldhome,I have 180-200 ms ping. What am I not seeing here.,,,
transworldhome,Available in Rawalpindi?,,,
transworldhome,"Plz fix the ping it was
10 to 30ms for me last month and now its 120 to 160 ms",,,
transworldhome,"Shalom Charles Gabriel
Please inbox your complete details along with the problem you're facing.",,,
transworldhome,Only in Karachi Lahore and Islamabad. Other cities dont deserve thia service.,,,
transworldhome,What do u mean by no up front charges?,,,
transworldhome,"Hasan Faruqui
Please visit the link above. Our fully online ordering system will display the exact charges for your desired package :)",,,
transworldhome,Khawar Idrees,,,
transworldhome,INALlvERY SAD,,,
transworldhome,Salam new connection kaily process ha,,,
transworldhome,"Available in minar-e- pakistan area
Azam cloth Market lahore",,,
transworldhome,"Dear Farrukh,

Please see the details of Lahore coverage:

https://transworld-home.com/coverage/lahore/",,,
transworldhome,Paid content,,,
transworldhome,No doubt that the internets amazing but its not for gaming,,,
transworldhome,I doubt that you really care about your customer. This might be a one million customer who is actually happy by your services. Me on the other hand have been calling you from weeks and am always promised that my issue would be resolved but never is.,,,
transworldhome,"Faisal Fatani
Please accept our sincerest apologies for the inconvenience. Please inbox us the issue you're facing along with the customer ID and we'll expedite it's resolution.",,,
transworldhome,I need an email id of transworld for complaining ping issue facing since a month,,,
transworldhome,"Darakhshan Khan
You can send an email to csd@tes.com.pk with details on your issue.",,,
transworldhome,I am having Nat type 3 problem in my PS4 can you resolve this issue ?,,,
transworldhome,"Qaiser Lodhi
Please inbox us the issue you're facing along with customer ID.",,,
transworldhome,What about installation charges ??,,,
transworldhome,"Muhammad Ahsan Khan
There are no installation charges when you opt for Tru Internet for All package.",,,
transworldhome,"Can u put Google DNS, 8.8.8.8 and 8.8.4.4 in my ONT. I'm requesting you last time. We pay for your internet we are not using free service. So it's your responsibility to do something for customers.",,,
transworldhome,Askari 11 lahore,,,
transworldhome,Apologies but we aren't providing services in the desired location right now. Stay tuned for updates on our social media!,,,
transworldhome,Shame on you fraudulent organisation. You assholes have taken my money under false pretext and now acting smart. My name is Mansoor Ahmed ID:210107343,,,
transworldhome,Please accept our sincerest apologies. I have escalated your query to the concerned management.,,,
transworldhome,"Its still a big upgrade from going to HBL to deposit funds.

Been with transworld since the beginning so I appreciate the effort. Good job!",,,
transworldhome,"Javaid Iqbal as they say...

When u identify a problem you help them fix it too. Please help them and ur right it's a big problem with the digital payment...

Trans world is providing digital entertainment and internet experience but have a lousy digital payment mechanism

Pls use javaids expertise to get consultancy.....
# transworld",,,
transworldhome,Sheikh Fassee Anwer,,,
transworldhome,"A badly designed self portal. 1) It does not have a credit card option (only jazz cash and easypaisa). 2) The credit card option is hidden inside jazz cash (I had to call customer service and ask) 3) There is a Current Balance field and an Amount field. The current balance field has decimals but the account field doesn't allow it. 4) Session expires in 120 seconds. (It takes a while for a normal pakistani to find their card, read the number, input the card in, enter the information and complete the transaction). It should be 4-5 minutes. Please hire someone to help you with the UI/UX of this portal.",,,
transworldhome,"Javaid Iqbal
Thank you for sharing your valuable feedback. We are constantly optimising the experience for our customers. This feedback will help us further improve our offerings.",,,
transworldhome,"I found paying online very convenient, every step is mentioned in the e mail. It's not difficult at all.
I'm paying online from last 2 months from my credit card.
Thumbs up, keep it up",,,
transworldhome,"- Orders with advance payment received shall be eligible for this offer
- This offer is applicable for Residential and Retail segments across all three Regions",,,
transworldhome,"Best internet services in town, no disconnection, no speed issues. THE BEST
If you want to get a connection you may contact Mr Daud (03214784385)
He is your guy if you want to get an instant connection.",,,
transworldhome,Availability in Gulberg 3 Lahore..,,,
transworldhome,Available in Federal B Area Block 4 Karachi?,,,
transworldhome,"I’m using it at my 2 homes
In Lahore to be honest Tranworld is the best in the town 👌🏻",,,
transworldhome,"Thank you for the kind words, Daud!",,,
transworldhome,Charges for 10mbps (plus 2 TVs) in DHA Phase 3 Lahore?,,,
transworldhome,Huzaifa Sheikh,,,
transworldhome,Sana Tahir online order kerlou,,,
transworldhome,Raheel Khatri Hammad Ahmed Khatri,,,
transworldhome,Is this valid for 100 mb,,,
transworldhome,"Qazi Wali Mohammad Rajar
Yes.",,,
transworldhome,"Kindly provide disxounts and offers on First time cost (12,000)",,,
transworldhome,"Muhammad Mehmood Ahmed
You can opt for Tru Internet for All promotional offer. There are are no upfront charges and Ramadan Fiesta offer applies to that as well.",,,
transworldhome,Can you please specify the area?,,,
transworldhome,where is detail of combined packages ???,,,
transworldhome,"Abid Hussain
You can view the details here:
https://transworld-home.com/tru-offering/free-for-all/",,,
transworldhome,Askari 11 lahore ?,,,
transworldhome,Salute to all workers,,,
transworldhome,Amazing service appreciate your work,,,
transworldhome,What about my connection for which payment was made around 20-25 days ago????????,,,
transworldhome,"Abdul Rehman
Dear Mr. Abdul Rehman,
Your concern was escalated. Please accept our sincerest apologies for the delay.",,,
transworldhome,Salute to all workers.,,,
transworldhome,Transworld is Best (y),,,
transworldhome,"M.waqas Maqbool
Thank you!",,,
transworldhome,"First launch your service nationwide then advertise on these platforms.
btw your service is not available in my area.",,,
transworldhome,"What will cost to call PTCL Landline number?

Is incoming calls from anywhere will free of cost?",,,
transworldhome,"Yawer Abbas
You can view the complete tariff in the link below:

https://transworld-home.com/tru-offering/tru-voice/packages/#",,,
transworldhome,Transworld Home is 100% fraud. I was stupid enough to believe their sales man (read conn man) and deposit for new connection. For 15 days they have been giving me lame excuses. Anyone reading this do yourself a favor and go for Storm Fiber. Simply no comparison.,,,
transworldhome,Is it available in super highway ?,,,
transworldhome,Check your mail inbox,,,
transworldhome,Do there is any entertainment portal of transworld like other internet service providers,,,
transworldhome,"Shoaib Sheikh
No ETA can be given at this time. Stay tuned for updates on our social media :)",,,
transworldhome,"When are you coming to Bahria town phase 8, Sector P?",,,
transworldhome,No ETA can be given at this time. Stay tuned for updates!,,,
transworldhome,What about existing customers?,,,
transworldhome,"Usama Kayani
They will revert back to their original speeds.",,,
transworldhome,Fix your internet speed and Latency please,,,
transworldhome,"Awais Akram
Sorry for the inconvenience. If you're facing an issue with your connection, please inbox us and we'll help you get sorted.",,,
transworldhome,Not good for gaming,,,
transworldhome,Arsal Rauf,,,
transworldhome,When will you procure the required equipment to start giving TV connections in DHA Islamabad again? I’ve been waiting for 4 months,,,
transworldhome,Wow good,,,
transworldhome,Excellent service 👍,,,
transworldhome,Great work done,,,
transworldhome,"Muhammad Badar
Thank you!",,,
transworldhome,Transworld Home Kindly check your mail inbox,,,
transworldhome,"Provide everyone NAT Type 2, We all are paying too much amount for internet and u guys are still providing NAT Type 3 even other ISP's in Pakistan are providing NAT Type 2 in lower prices. Atleast give us NAT Type 2 for free your old policy was good but the new one is trash.",,,
transworldhome,Same request from my side too,,,
transworldhome,What about fup of Unlimited internet,,,
transworldhome,Transworld is offering Consumer Internet bandwidth with no volume cap or download limit presently. However FUP (Fair Usage Policy) as per rules and regulations of Pakistan Telecommunications Authority (PTA) are applied.,,,
transworldhome,Is this support polycom?,,,
transworldhome,Transworld Home,,,
transworldhome,Best services in Pakistan,,,
transworldhome,Pakistan Awesome superb Internet service best speed,,,
transworldhome,"Daniel Peter
Thank you for the positive feedback!",,,
transworldhome,Stay safe and awesome internet speed (y),,,
transworldhome,Pakistan worst internet service,,,
transworldhome,Apologies for the inconvenience. Can you please elaborate on the issue you're facing?,,,
transworldhome,What is entertainment web portal server address????,,,
transworldhome,In our area some ppl r providing transworld services on high price like in Rawalpindi they r offering 3mb per month for 1k no other option. R not they chrging high price?,,,
transworldhome,Sir Hyderabad me Transworld ki bht complains hain kindly support say haat kr app log ground pr akr consumers ko relief dain .Hyderabad ka visit kren,,,
transworldhome,Keep the flag high,,,
transworldhome,Muhammad Shafiq Chaudhry,,,
transworldhome,Best of luck,,,
transworldhome,"Muhammad Nawaz Ashraf
Thank you!",,,
transworldhome,Great team. Zabardas,,,
transworldhome,Thank you!,,,
transworldhome,Rashid MahmoodTalha RajpotBasit Sheikh,,,
transworldhome,😀😄😀,,,
transworldhome,Excellent !!,,,
transworldhome,Great work,,,
transworldhome,"Muhammad Omer Raza
Thank you for positive response!",,,
transworldhome,To much disconnecting...,,,
transworldhome,Apologies for the inconvenience. Please inbox us your customer ID along with the issue you're facing.,,,
transworldhome,Hats off to the team,,,
transworldhome,"Baghbanpura Lahore
any plan for here ???",,,
transworldhome,"Áɓdúl Ŕáʑʑák
We are constantly expanding our coverage. Currently, no ETA can be given for the desired location. Hope to serve you soon!",,,
transworldhome,Mubashar Satti Satti,,,
transworldhome,ANY PLAN TO COME GARDEN EAST KARACHI,,,
transworldhome,"Faisalmemon Iqbal
No ETA can be given at this time. Stay tuned for updates on our social media.",,,
transworldhome,Adeel Shahzad,,,
transworldhome,Any plan to come sialkot,,,
transworldhome,"Haseeb Sheikh
Currently, no ETA can be given. Stay tuned for updates on our social media!",,,
transworldhome,The most poor services. The net always keeps on disconnecting.,,,
transworldhome,Haroon Atif Apologies for the inconvenience. Please inbox us customer ID along with the issue you're facing and we'll gladly help sort it out.,,,
transworldhome,good,,,
transworldhome,"Use Cloudflare DNS Server.
Primary: 1.1.1.1
Secondary: 1.0.0.1
https://one.one.one.one/",,,
transworldhome,Excellent Service thumbs up TES,,,
transworldhome,good 🖒,,,
transworldhome,Our pride .... keep it up,,,
transworldhome,"Transworld ki wireless device bhi ha?

If not, then plz introduce it",,,
transworldhome,Your feedback has been noted. Thank you!,,,
transworldhome,"Some Level of Cost cutting on salesmen, lol",,,
transworldhome,Daniyal Butla,,,
transworldhome,Not satisfied,,,
transworldhome,We're sorry to hear that. Can you please elaborate on the issue you're facing?,,,
transworldhome,There has been a lot of packetloss in dota 2 From the start of this year and inconsistent ping. I have contacted customer services several times and did what they said to no avail. It used to be great before this year,,,
transworldhome,"Dealership required,
I am cable operator, saddar,",,,
transworldhome,Please inbox us your request and we'll forward to the concerned teams. Thank you.,,,
transworldhome,First launch your services nationwide and then advertise in this manner.,,,
transworldhome,"Maroof Ahmed
We are working hard to make our services available for everyone. Stay tuned for updates on availability and new area launches!",,,
transworldhome,"The ping in game is crazy.
i was impressed by transworld in the first couple of months and then the quality dropped massively.",,,
transworldhome,"Waleed Shoaib Shamsi
Apologies for the inconvenience. Please inbox us the issue you're facing and we'll get it sorted.",,,
transworldhome,Fix your routing with 1.1.1.1 DNS by Cloudflare,,,
transworldhome,High ping Transworld Home,,,
transworldhome,I have subscribed for internet connection one in pechs block 2 and one in pechs block 6 and I had a Bad experience with Transworld poor customer service and their sales representative and installation team told me wrong information and charged me for installation extra cable which was never agreed by me I have refused installation when they told me there will be a charge for extra cable and then they said it ok we will not charge you and did the installation and now I have received the bill they charged me extra for the cable their sales representative never informed me that there will be extra charges for that and also it took 15 days to get the connection working and now I want to temporarily disconnected my service and they are forcing me to pay for the full month even I am not going to use it. 😡😡 I would highly suggest never trust their sales representatives. And even they charged me and did not send me the bill or any receipt . For first month .,,,
transworldhome,"Zuhair Khan
Thank you for cooperating. Your query has been escalated to the concerned departments.",,,
transworldhome,is available in lahore,,,
transworldhome,"Malik Zubair Rashid
Our services are in Lahore. Please inbox us complete address.",,,
transworldhome,Arsalan Malick,,,
transworldhome,Is it available in district rahim yar khan?,,,
transworldhome,"Mohammad Zahid
Apologies but our services are not available in the desired location. Hope to serve you soon!",,,
transworldhome,30 mb charges,,,
transworldhome,Sor ma tw line use krta tha mager fiber damage ki complain the karachi ma loaquatabad ma,,,
transworldhome,DEAR Bahria Lahore ..available,,,
transworldhome,"Suhail Ashraf
Apologies but we are currently not offering our services in the desired location. Hope to serve you soon!",,,
transworldhome,I need transworld connection in Lahore. Contact me or give me your salesperson number?,,,
transworldhome,"Haji Sajid Ali
You can inbox us your complete address and your contact information. Our sales representative will get back to you.",,,
transworldhome,Is it available in sanda lahore?,,,
transworldhome,"Shoaib Rana
Please inbox us your complete address along with your contact information.",,,
transworldhome,StormFiber,,,
transworldhome,Madni Irfan,,,
transworldhome,What about existing customers ??,,,
transworldhome,"Taimoor Qureshi
You can upgrade your package to either 20 or 30 Mbps to avail this offer. Existing customers of these packages have already been upgraded.",,,
transworldhome,New connection charges and 20Mb monthly fee,,,
transworldhome,"عمران قریشی
You can find the details for our internet packages below:
https://transworld-home.com/tru-offering/tru-internet/packages/",,,
transworldhome,Sialkot waiting,,,
transworldhome,Muhammad Qasim Haroon Hashim Nadeem,,,
transworldhome,Please send Transworld service available city,,,
transworldhome,Pkg details?,,,
transworldhome,"Muhammad Mansoor
You can view our packages by visiting our website.

https://transworld-home.com/tru-offering/tru-internet/packages/",,,
transworldhome,"Available in P&D society, canal road, lahore?",,,
transworldhome,"Adeel Wasif
Please inbox us your complete address along with contact information.",,,
transworldhome,your net is not for gaming,,,
transworldhome,Thank you for sharing your feedback. Can you please elaborate on the issues you're facing so that they can be escalated to the concerned teams?,,,
transworldhome,Is it availble in faisalabad,,,
transworldhome,Apologies but our services are not available in the desired location. Hope to serve you soon!,,,
transworldhome,Service sialkot available,,,
transworldhome,the best interview by deeno,,,
transworldhome,I truly appreciate your kindness.,,,
transworldhome,"Yousuf Lakhani
And we appreciate your words of support for our teams. Thank you!",,,
transworldhome,Excellent Work,,,
transworldhome,Good work team,,,
transworldhome,Good job 👍,,,
transworldhome,"نوید اصغر
Thank you for the positive feedback.",,,
transworldhome,Great job,,,
transworldhome,Good work team 👍👍👍,,,
transworldhome,"Faisal Nazim
Thank you for the nice sentiment.",,,
transworldhome,Grt work piam bhai and team,,,
transworldhome,Excellent work!!!,,,
transworldhome,Appreciated,,,
transworldhome,Please come to lyari town Karachi,,,
transworldhome,Why we need to buy static ip first to get nat type 2? Other ISP's are providing NAT Type 2 in less prices without buying a static ip. Already paying 4000+ bill with 2 tv boxes and still nat type 3 🤬😡,,,
transworldhome,any Representative Here >?,,,
transworldhome,Shabbir Hussain Your query has been answered via inbox.,,,
transworldhome,Transworld movie portal name??,,,
transworldhome,I have applied many times but no response from ur side,,,
transworldhome,"Shoaib Rana
Apologies for the delay. Please inbox us your complete details and we'll forward it to the relevant teams.",,,
transworldhome,Come to EDEN LANE VILLAS 2 and LAKE CITY,,,
transworldhome,avalaible in kot lakhpat peco road,,,
transworldhome,Available in Rawalpindi or not??,,,
transworldhome,"Please see our coverage details from the link below:

https://transworld-home.com/coverage/",,,
transworldhome,Come yo saddar area,,,
transworldhome,Transworld is best,,,
transworldhome,Come to bahria town karachi,,,
transworldhome,Not in my society in Lahore. ☹️😭🤔,,,
transworldhome,pubg ping ratio ?,,,
transworldhome,I love PTCL due to its low setup cost,,,
transworldhome,"Sayigh Masumi
Transworld Home has no upfront charges. You can view the details from the link below:

https://transworld-home.com/tru-offering/free-for-all/",,,
transworldhome,WORST INTERNET AND CUSTOMER SERVICES EVERRR,,,
transworldhome,worst service in hyderabad....,,,
transworldhome,"Dear Sameer,

We are only available in Karachi, Lahore and Islamabad. For details on our coverage area, please visit the link below:

https://transworld-home.com/coverage/",,,
transworldhome,"Im getting substandard speeds. I had the 20mbps connection installed, with your free 10mbps upgrade. Im not even getting the 20mbps im paying for. This is not the first time Im complaining of this, everytime I call your helpline they just refresh my router, which takes care of it for a few hours, but its back to unstable speeds and connection again afterwards.",,,
transworldhome,"Aneeq Mughees
Your complaint has been escalated. Our teams will get in touch with you very soon.",,,
transworldhome,"worst service by ur local ISP , GHAURI TOWN ISLAMABAD",,,
transworldhome,WORST INTERNET AND CUSTOMER SERVICES EVER SHAME Transworld Home,,,
transworldhome,Nat type change kurwani hai kur do please,,,
transworldhome,Please inbox us your credentials along with your query or send an email to csd@tes.com.pk.,,,
transworldhome,Please come to bahria town,,,
transworldhome,"Mustafa Hasan
We are constantly adding new areas. Keep an eye out on our social media for updates and announcements.",,,
transworldhome,Validity?,,,
transworldhome,"Abdul Raheem
It's currently valid until 30th June 2020.",,,
transworldhome,Is available in Gulshan-e-Iqbal block 15,,,
transworldhome,Is it available in Block 4 Federal B Area Karachi?,,,
transworldhome,Please come to state life Lahore,,,
transworldhome,"Haider Wasty
We are constantly adding new areas. Please keep following our social media for updates and announcements.",,,
transworldhome,i want link,,,
transworldhome,"Syed M Ali Shah
Can you please elaborate?",,,
transworldhome,"My internet appears to have 30 Mbps but apparently it is working like I am using a shared cable net. High pings, lot of disconnections and low speed as well. Is your support working these days?",,,
transworldhome,"Sohaib Mustafa
Apologies for the inconvenience. Our support is available 24x7. You can call our helpline or inbox us your credentials and we'll get it sorted.",,,
transworldhome,Fakhar Ul Haq,,,
transworldhome,RJ Hassnain Shaban Lashari Anees Ur Rehman,,,
transworldhome,"your company providing services in gulshan iqbal block 13/A, karachi?",,,
transworldhome,Apologies but our services are not available in the desired area. Keep following our social media for updates. Hope to serve you soon.,,,
transworldhome,Please let me know if your Customer Support Department is available during this pandemic situation. On call support from your live 24/7 helpline by Customer Support Representatives?,,,
transworldhome,"Haider Ali Bhatti
Our CS department is available 24x7 so our customers always stay connected. You contact our helpline or email at csd@tes.com.pk with details.",,,
transworldhome,Our Internet is out since mid day tdy and they ar saying that it will take more than a day to resolve the problem. Is there anyone working on ground?,,,
transworldhome,Internet browsing is giving issues a lot why,,,
transworldhome,"Ahmed M
Apologies for the inconvenience. Please inbox us your credentials.",,,
transworldhome,Great....,,,
transworldhome,Keep rocking guys,,,
transworldhome,Ahsan Malik,,,
transworldhome,How much effective....and speed n download....tell me cost,,,
transworldhome,"Syed Nadir
We offer speeds up to 100 Mbps with unlimited downloads. You can visit our website for more details:
www.transworld-home.com",,,
transworldhome,"Hey TES !!
Today i noticed that your gateway ip has been changed in traceroute. Screenshot attached.
Before that its 45.249.11.249
Now its 45.249.11.250",,,
transworldhome,"Abdul Raheem
Can you please elaborate on your query?",,,
transworldhome,"Facing severe Internet Connectivity problem in Karachi.. ID # 210105430, please resolve, Your UAN # not working.",,,
transworldhome,Apologies for the inconvenience. Please inbox us your customer ID and we'll look into it.,,,
transworldhome,Your internet isn’t working and calls aren’t going through so how do we work from home,,,
transworldhome,"Fatima Sattar Chawla
Apologies for the inconvenience. Please inbox us your customer ID and we'll look into it.",,,
transworldhome,Please update,,,
transworldhome,"Transworld ISP down Shahrah-e-Faisal , helplines also down ?",,,
transworldhome,transworld walaly apni website kab launch karaingay movies downloads games wali,,,
transworldhome,"Dear Ammar,

We currently don't have any such portal and no ETA can provided at this time regarding its availability.

Thank you.",,,
transworldhome,Internet is down all over and customer support is not reachable. Its been a couple of hours now and there is no way to know what is going on. Communication is the key and turning customer support off is the worst decision ever.,,,
transworldhome,All employees are liar of this company i attach the video as well please check the complete video,,,
transworldhome,Yousuf Khan Thank you for your cooperation. We'll look into it and get back to you very soon.,,,
transworldhome,Worst company ever,,,
transworldhome,First of all fix your high ping issue.,,,
transworldhome,"Abdul Raheem
We apologize for the delay. Your concern has been escalated and will be catered to very soon.",,,
transworldhome,"Internet is down and customer support number is turned off. That is really weird, what is going on?
Update: I called a technical staff member and he said its an over all issue which they are aware of and it will be restored in 30 mins.",,,
transworldhome,Superb service in Karachi Excellent coordination thumps up for you keep it up,,,
transworldhome,Problems with NAT type,,,
transworldhome,"Internet services have been fully restored. If you're still facing an issue, please inbox us your details and we'll look into it.",,,
transworldhome,Again having a same issue.,,,
transworldhome,"Internet services have been restored. If you're still facing an issue, kindly verify from your side and if it still pertains, please inbox us your detail and we'll look into it.",,,
transworldhome,"Kya restored ? Battle net not working . Netflix amazon prime not working . Half of my steam games arent working .
It isnt fixed . At all .",,,
transworldhome,"Maheen Mazhar
Apologies for the inconvenience. Please inbox us your credentials and contact details.",,,
transworldhome,"TV services are also not working since morning and no notification about it, I called service center and then was informed about the ongoing issue.",,,
transworldhome,"Internet services have been restored. If you're still facing an issue, kindly verify from your side and if it still pertains, please inbox us your details.",,,
transworldhome,When is the problem going to be resolved ?,,,
transworldhome,What is the expected time of resolution?,,,
transworldhome,No cable and no internet services,,,
transworldhome,Is there transworld in Phase 7 lahore?,,,
transworldhome,"Dear Omar,

Thank you for showing interest in our services. Please inbox us your complete address along with your contact details.",,,
transworldhome,That's why internet is not working properly.,,,
transworldhome,ETA?,,,
transworldhome,Mobin Aftab Khatri,,,
transworldhome,"That's a pretty big false claim by Transworld. I have been in contact with the Transworld team over email and telephone. I face severe ping and latency issues during Online gaming on PC and it gives NAT 3 type connection on Playstation which is not recommended by Playstation.

Whereas Optix ISP, StormFibre ISP and surprisingly PTCL (FTTH) are giving excellent ping rate.

Average Ping rates of various ISPs:
1. Transworld 39ms
2. Optix ISP: 3ms
3. StormFibre: 3ms
4. PTCL: 3ms",,,
transworldhome,"Not working since 3 days, complain for more than 5 times. Useless !",,,
transworldhome,Transworld 😍,,,
transworldhome,Big lie...High ping ...never get the low ping,,,
transworldhome,...and makes you suffer with CGNAT ;),,,
transworldhome,What is the average ping we can get using your wifi,,,
transworldhome,"?
is there a full episode Transworld Home?",,,
transworldhome,"Dear Talha,

Yes, you can watch the complete episode here:
http://bit.ly/39A5ABK",,,
transworldhome,Good Job Products and Branding Team... 👍,,,
transworldhome,210104944,,,
transworldhome,Kindly upgrade your traffic to Oman and also do peer to peer connection with Oman.,,,
transworldhome,"Dear Malik Awan,

We are extremely sorry to hear that. Please inbox us your details and one of our representatives will get back to you.

Thank you.",,,
transworldhome,Waiting from 1 week for internet activation. They promised for 2-3 days.,,,
transworldhome,"Dear Zuhair,

Your complaint has already been escalated to the concerned department. For further assistance, please contact our helpline: 111-837-837

Thank you.",,,
transworldhome,Which areas are your service in Karachi?,,,
transworldhome,Transworld one of the worst ISP provider in Pakistan,,,
transworldhome,I complained on 9th Dec. 2019,,,
